fips,county_name,year,days
23027,"Waldo, Maine",2019,0
23027,"Waldo, Maine",2020,0
23027,"Waldo, Maine",2021,0
23027,"Waldo, Maine",2022,0
23027,"Waldo, Maine",2023,0
23027,"Waldo, Maine",2024,0
23029,"Washington, Maine",2010,0
23029,"Washington, Maine",2011,0
23029,"Washington, Maine",2012,0
23029,"Washington, Maine",2013,0
23029,"Washington, Maine",2014,0
23029,"Washington, Maine",2015,0
23029,"Washington, Maine",2016,0
23029,"Washington, Maine",2017,0
23029,"Washington, Maine",2018,0
23029,"Washington, Maine",2019,0
23029,"Washington, Maine",2020,0
23029,"Washington, Maine",2021,0
23029,"Washington, Maine",2022,0
23031,"York, Maine",2010,0
23031,"York, Maine",2011,0
23031,"York, Maine",2012,0
23031,"York, Maine",2013,0
23031,"York, Maine",2014,0
23031,"York, Maine",2015,0
23031,"York, Maine",2016,0
23031,"York, Maine",2017,0
23031,"York, Maine",2018,0
23031,"York, Maine",2019,0
23031,"York, Maine",2020,0
23031,"York, Maine",2021,0
23031,"York, Maine",2022,0
23031,"York, Maine",2023,0
23031,"York, Maine",2024,0
24001,"Allegany, Maryland",2010,0
24001,"Allegany, Maryland",2011,0
24001,"Allegany, Maryland",2012,0
24001,"Allegany, Maryland",2013,0
24001,"Allegany, Maryland",2014,0
24001,"Allegany, Maryland",2015,0
24001,"Allegany, Maryland",2016,0
24001,"Allegany, Maryland",2017,0
24001,"Allegany, Maryland",2018,0
24001,"Allegany, Maryland",2019,0
24001,"Allegany, Maryland",2020,0
24001,"Allegany, Maryland",2021,0
24001,"Allegany, Maryland",2022,0
24001,"Allegany, Maryland",2023,0
24001,"Allegany, Maryland",2024,0
24003,"Anne Arundel, Maryland",2017,0
24003,"Anne Arundel, Maryland",2018,0
24003,"Anne Arundel, Maryland",2019,0
24003,"Anne Arundel, Maryland",2020,0
24003,"Anne Arundel, Maryland",2021,0
24003,"Anne Arundel, Maryland",2022,0
24003,"Anne Arundel, Maryland",2023,0
24003,"Anne Arundel, Maryland",2024,0
24005,"Baltimore, Maryland",2023,0
24009,"Calvert, Maryland",2010,0
24009,"Calvert, Maryland",2011,0
24009,"Calvert, Maryland",2012,0
24009,"Calvert, Maryland",2013,0
24009,"Calvert, Maryland",2014,0
24009,"Calvert, Maryland",2015,0
24009,"Calvert, Maryland",2016,0
24009,"Calvert, Maryland",2017,0
24009,"Calvert, Maryland",2018,0
24009,"Calvert, Maryland",2019,0
24009,"Calvert, Maryland",2020,0
24009,"Calvert, Maryland",2021,0
24009,"Calvert, Maryland",2022,0
24009,"Calvert, Maryland",2023,0
24009,"Calvert, Maryland",2024,0
24011,"Caroline, Maryland",2010,0
24011,"Caroline, Maryland",2011,0
24011,"Caroline, Maryland",2012,0
24011,"Caroline, Maryland",2013,0
24011,"Caroline, Maryland",2014,0
24011,"Caroline, Maryland",2015,0
24011,"Caroline, Maryland",2016,0
24011,"Caroline, Maryland",2017,0
24011,"Caroline, Maryland",2018,0
24011,"Caroline, Maryland",2019,0
24011,"Caroline, Maryland",2020,0
24011,"Caroline, Maryland",2021,0
24011,"Caroline, Maryland",2022,0
24011,"Caroline, Maryland",2023,0
24011,"Caroline, Maryland",2024,0
24013,"Carroll, Maryland",2010,0
24013,"Carroll, Maryland",2011,0
24013,"Carroll, Maryland",2012,0
24013,"Carroll, Maryland",2013,0
24013,"Carroll, Maryland",2014,0
24013,"Carroll, Maryland",2015,0
24013,"Carroll, Maryland",2016,0
24013,"Carroll, Maryland",2017,0
24013,"Carroll, Maryland",2018,0
24013,"Carroll, Maryland",2019,0
24013,"Carroll, Maryland",2020,0
24013,"Carroll, Maryland",2021,0
24013,"Carroll, Maryland",2022,0
24013,"Carroll, Maryland",2023,0
24013,"Carroll, Maryland",2024,0
24017,"Charles, Maryland",2010,0
24017,"Charles, Maryland",2011,0
24017,"Charles, Maryland",2012,0
24017,"Charles, Maryland",2013,0
24017,"Charles, Maryland",2014,0
24017,"Charles, Maryland",2015,0
24017,"Charles, Maryland",2016,0
24017,"Charles, Maryland",2017,0
24017,"Charles, Maryland",2018,0
24017,"Charles, Maryland",2019,0
24017,"Charles, Maryland",2020,0
24017,"Charles, Maryland",2021,0
24017,"Charles, Maryland",2022,0
24017,"Charles, Maryland",2023,0
24017,"Charles, Maryland",2024,0
24019,"Dorchester, Maryland",2010,0
24019,"Dorchester, Maryland",2011,0
24019,"Dorchester, Maryland",2022,0
24019,"Dorchester, Maryland",2023,0
24021,"Frederick, Maryland",2010,0
24021,"Frederick, Maryland",2011,0
24021,"Frederick, Maryland",2012,0
24021,"Frederick, Maryland",2013,0
24021,"Frederick, Maryland",2014,0
24021,"Frederick, Maryland",2015,0
24021,"Frederick, Maryland",2016,0
24021,"Frederick, Maryland",2017,0
24021,"Frederick, Maryland",2018,0
24021,"Frederick, Maryland",2019,0
24021,"Frederick, Maryland",2020,0
24021,"Frederick, Maryland",2021,0
24021,"Frederick, Maryland",2022,0
24021,"Frederick, Maryland",2023,0
24021,"Frederick, Maryland",2024,0
24027,"Howard, Maryland",2010,0
24027,"Howard, Maryland",2011,0
24027,"Howard, Maryland",2012,0
24027,"Howard, Maryland",2013,0
24027,"Howard, Maryland",2023,0
24029,"Kent, Maryland",2022,0
24029,"Kent, Maryland",2023,0
24031,"Montgomery, Maryland",2022,0
24031,"Montgomery, Maryland",2023,0
24033,"Prince Georges, Maryland",2023,0
24035,"Queen Annes, Maryland",2010,0
24035,"Queen Annes, Maryland",2011,0
24035,"Queen Annes, Maryland",2012,0
24035,"Queen Annes, Maryland",2013,0
24035,"Queen Annes, Maryland",2014,0
24035,"Queen Annes, Maryland",2015,0
24035,"Queen Annes, Maryland",2016,0
24035,"Queen Annes, Maryland",2017,0
24035,"Queen Annes, Maryland",2018,0
24035,"Queen Annes, Maryland",2019,0
24035,"Queen Annes, Maryland",2020,0
24035,"Queen Annes, Maryland",2021,0
24035,"Queen Annes, Maryland",2022,0
24035,"Queen Annes, Maryland",2023,0
24035,"Queen Annes, Maryland",2024,0
24037,"St Marys, Maryland",2010,0
24037,"St Marys, Maryland",2011,0
24037,"St Marys, Maryland",2012,0
24037,"St Marys, Maryland",2013,0
24037,"St Marys, Maryland",2014,0
24037,"St Marys, Maryland",2015,0
24037,"St Marys, Maryland",2016,0
24037,"St Marys, Maryland",2017,0
24037,"St Marys, Maryland",2018,0
24037,"St Marys, Maryland",2019,0
24037,"St Marys, Maryland",2020,0
24037,"St Marys, Maryland",2021,0
24037,"St Marys, Maryland",2022,0
24037,"St Marys, Maryland",2023,0
24037,"St Marys, Maryland",2024,0
24039,"Somerset, Maryland",2010,0
24039,"Somerset, Maryland",2011,0
24039,"Somerset, Maryland",2012,0
24039,"Somerset, Maryland",2013,0
24039,"Somerset, Maryland",2014,0
24039,"Somerset, Maryland",2015,0
24039,"Somerset, Maryland",2016,0
24039,"Somerset, Maryland",2017,0
24039,"Somerset, Maryland",2018,0
24039,"Somerset, Maryland",2019,0
24039,"Somerset, Maryland",2020,0
24039,"Somerset, Maryland",2021,0
24039,"Somerset, Maryland",2022,0
24039,"Somerset, Maryland",2023,0
24039,"Somerset, Maryland",2024,0
24041,"Talbot, Maryland",2010,0
24041,"Talbot, Maryland",2011,0
24041,"Talbot, Maryland",2012,0
24041,"Talbot, Maryland",2013,0
24041,"Talbot, Maryland",2014,0
24041,"Talbot, Maryland",2015,0
24041,"Talbot, Maryland",2016,0
24041,"Talbot, Maryland",2017,0
24041,"Talbot, Maryland",2018,0
24041,"Talbot, Maryland",2019,0
24041,"Talbot, Maryland",2020,0
24041,"Talbot, Maryland",2021,0
24041,"Talbot, Maryland",2022,0
24041,"Talbot, Maryland",2023,0
24041,"Talbot, Maryland",2024,0
24045,"Wicomico, Maryland",2010,0
24045,"Wicomico, Maryland",2011,0
24045,"Wicomico, Maryland",2012,0
24045,"Wicomico, Maryland",2013,0
24045,"Wicomico, Maryland",2014,0
24045,"Wicomico, Maryland",2015,0
24045,"Wicomico, Maryland",2016,0
24045,"Wicomico, Maryland",2017,0
24045,"Wicomico, Maryland",2018,0
24045,"Wicomico, Maryland",2019,0
24045,"Wicomico, Maryland",2020,0
24045,"Wicomico, Maryland",2021,0
24045,"Wicomico, Maryland",2022,0
24045,"Wicomico, Maryland",2023,0
24045,"Wicomico, Maryland",2024,0
24047,"Worcester, Maryland",2010,0
24047,"Worcester, Maryland",2011,0
24047,"Worcester, Maryland",2012,0
24047,"Worcester, Maryland",2013,0
24047,"Worcester, Maryland",2014,0
24047,"Worcester, Maryland",2015,0
24047,"Worcester, Maryland",2016,0
24047,"Worcester, Maryland",2017,0
24047,"Worcester, Maryland",2018,0
24047,"Worcester, Maryland",2019,0
24047,"Worcester, Maryland",2020,0
24047,"Worcester, Maryland",2021,0
24047,"Worcester, Maryland",2022,0
24047,"Worcester, Maryland",2023,0
24047,"Worcester, Maryland",2024,0
24510,"Baltimore City, Maryland",2023,0
25001,"Barnstable, Massachusetts",2010,0
25001,"Barnstable, Massachusetts",2011,0
25001,"Barnstable, Massachusetts",2012,0
25001,"Barnstable, Massachusetts",2013,0
25001,"Barnstable, Massachusetts",2014,0
25001,"Barnstable, Massachusetts",2015,0
25001,"Barnstable, Massachusetts",2016,0
25001,"Barnstable, Massachusetts",2017,0
25001,"Barnstable, Massachusetts",2018,0
25001,"Barnstable, Massachusetts",2019,0
25001,"Barnstable, Massachusetts",2020,0
25001,"Barnstable, Massachusetts",2021,0
25001,"Barnstable, Massachusetts",2022,0
25001,"Barnstable, Massachusetts",2023,0
25001,"Barnstable, Massachusetts",2024,0
25003,"Berkshire, Massachusetts",2023,0
25005,"Bristol, Massachusetts",2023,0
25007,"Dukes, Massachusetts",2010,0
25007,"Dukes, Massachusetts",2011,0
25007,"Dukes, Massachusetts",2012,0
25007,"Dukes, Massachusetts",2013,0
25007,"Dukes, Massachusetts",2014,0
25007,"Dukes, Massachusetts",2015,0
25007,"Dukes, Massachusetts",2016,0
25007,"Dukes, Massachusetts",2017,0
25007,"Dukes, Massachusetts",2018,0
25007,"Dukes, Massachusetts",2019,0
25007,"Dukes, Massachusetts",2020,0
25007,"Dukes, Massachusetts",2021,0
25007,"Dukes, Massachusetts",2022,0
25007,"Dukes, Massachusetts",2023,0
25007,"Dukes, Massachusetts",2024,0
25009,"Essex, Massachusetts",2023,0
25011,"Franklin, Massachusetts",2010,0
25011,"Franklin, Massachusetts",2011,0
25011,"Franklin, Massachusetts",2012,0
25011,"Franklin, Massachusetts",2013,0
25011,"Franklin, Massachusetts",2023,0
25013,"Hampden, Massachusetts",2023,0
25015,"Hampshire, Massachusetts",2010,0
25015,"Hampshire, Massachusetts",2011,0
25015,"Hampshire, Massachusetts",2012,0
25015,"Hampshire, Massachusetts",2013,0
25015,"Hampshire, Massachusetts",2014,0
25015,"Hampshire, Massachusetts",2023,0
25017,"Middlesex, Massachusetts",2013,0
25017,"Middlesex, Massachusetts",2014,0
25017,"Middlesex, Massachusetts",2015,0
25017,"Middlesex, Massachusetts",2016,0
25017,"Middlesex, Massachusetts",2017,0
25017,"Middlesex, Massachusetts",2023,0
25019,"Nantucket, Massachusetts",2010,0
25019,"Nantucket, Massachusetts",2011,0
25019,"Nantucket, Massachusetts",2012,0
25019,"Nantucket, Massachusetts",2013,0
25019,"Nantucket, Massachusetts",2014,0
25019,"Nantucket, Massachusetts",2015,0
25019,"Nantucket, Massachusetts",2016,0
25019,"Nantucket, Massachusetts",2017,0
25019,"Nantucket, Massachusetts",2018,0
25019,"Nantucket, Massachusetts",2019,0
25019,"Nantucket, Massachusetts",2020,0
25019,"Nantucket, Massachusetts",2021,0
25019,"Nantucket, Massachusetts",2022,0
25019,"Nantucket, Massachusetts",2023,0
25019,"Nantucket, Massachusetts",2024,0
25021,"Norfolk, Massachusetts",2010,0
25021,"Norfolk, Massachusetts",2011,0
25021,"Norfolk, Massachusetts",2012,0
25021,"Norfolk, Massachusetts",2013,0
25021,"Norfolk, Massachusetts",2017,0
25021,"Norfolk, Massachusetts",2018,0
25021,"Norfolk, Massachusetts",2019,0
25021,"Norfolk, Massachusetts",2023,0
25023,"Plymouth, Massachusetts",2023,0
25025,"Suffolk, Massachusetts",2023,0
25027,"Worcester, Massachusetts",2023,0
26001,"Alcona, Michigan",2010,0
26001,"Alcona, Michigan",2011,0
26001,"Alcona, Michigan",2012,0
26001,"Alcona, Michigan",2013,0
26001,"Alcona, Michigan",2014,0
26001,"Alcona, Michigan",2015,0
26001,"Alcona, Michigan",2016,0
26001,"Alcona, Michigan",2017,0
26001,"Alcona, Michigan",2018,0
26001,"Alcona, Michigan",2019,0
26001,"Alcona, Michigan",2020,0
26001,"Alcona, Michigan",2021,0
26001,"Alcona, Michigan",2022,0
26001,"Alcona, Michigan",2023,0
26001,"Alcona, Michigan",2024,0
26003,"Alger, Michigan",2010,0
26003,"Alger, Michigan",2011,0
26003,"Alger, Michigan",2012,0
26003,"Alger, Michigan",2013,0
26003,"Alger, Michigan",2014,0
26003,"Alger, Michigan",2015,0
26003,"Alger, Michigan",2016,0
26003,"Alger, Michigan",2017,0
26003,"Alger, Michigan",2018,0
26003,"Alger, Michigan",2019,0
26003,"Alger, Michigan",2020,0
26003,"Alger, Michigan",2021,0
26003,"Alger, Michigan",2022,0
26003,"Alger, Michigan",2023,0
26003,"Alger, Michigan",2024,0
26005,"Allegan, Michigan",2022,0
26005,"Allegan, Michigan",2023,0
26007,"Alpena, Michigan",2010,0
26007,"Alpena, Michigan",2011,0
26007,"Alpena, Michigan",2012,0
26007,"Alpena, Michigan",2013,0
26007,"Alpena, Michigan",2014,0
26007,"Alpena, Michigan",2015,0
26007,"Alpena, Michigan",2016,0
26007,"Alpena, Michigan",2017,0
26007,"Alpena, Michigan",2018,0
26007,"Alpena, Michigan",2019,0
26007,"Alpena, Michigan",2020,0
26007,"Alpena, Michigan",2021,0
26007,"Alpena, Michigan",2022,0
26007,"Alpena, Michigan",2023,0
26007,"Alpena, Michigan",2024,0
26009,"Antrim, Michigan",2010,0
26009,"Antrim, Michigan",2011,0
26009,"Antrim, Michigan",2012,0
26009,"Antrim, Michigan",2013,0
26009,"Antrim, Michigan",2014,0
26009,"Antrim, Michigan",2015,0
26009,"Antrim, Michigan",2016,0
26009,"Antrim, Michigan",2017,0
26009,"Antrim, Michigan",2018,0
26009,"Antrim, Michigan",2019,0
26009,"Antrim, Michigan",2020,0
26009,"Antrim, Michigan",2021,0
26009,"Antrim, Michigan",2022,0
26009,"Antrim, Michigan",2023,0
26009,"Antrim, Michigan",2024,0
26011,"Arenac, Michigan",2010,0
26011,"Arenac, Michigan",2011,0
26011,"Arenac, Michigan",2012,0
26011,"Arenac, Michigan",2013,0
26011,"Arenac, Michigan",2014,0
26011,"Arenac, Michigan",2015,0
26011,"Arenac, Michigan",2016,0
26011,"Arenac, Michigan",2017,0
26011,"Arenac, Michigan",2018,0
26011,"Arenac, Michigan",2019,0
26011,"Arenac, Michigan",2020,0
26011,"Arenac, Michigan",2021,0
26011,"Arenac, Michigan",2022,0
26011,"Arenac, Michigan",2023,0
26011,"Arenac, Michigan",2024,0
26013,"Baraga, Michigan",2010,0
26013,"Baraga, Michigan",2011,0
26013,"Baraga, Michigan",2012,0
26013,"Baraga, Michigan",2013,0
26013,"Baraga, Michigan",2014,0
26013,"Baraga, Michigan",2015,0
26013,"Baraga, Michigan",2016,0
26013,"Baraga, Michigan",2017,0
26013,"Baraga, Michigan",2018,0
26013,"Baraga, Michigan",2019,0
26013,"Baraga, Michigan",2020,0
26013,"Baraga, Michigan",2021,0
26013,"Baraga, Michigan",2022,0
26013,"Baraga, Michigan",2023,0
26013,"Baraga, Michigan",2024,0
26015,"Barry, Michigan",2010,0
26015,"Barry, Michigan",2011,0
26015,"Barry, Michigan",2012,0
26015,"Barry, Michigan",2013,0
26015,"Barry, Michigan",2014,0
26015,"Barry, Michigan",2015,0
26015,"Barry, Michigan",2016,0
26015,"Barry, Michigan",2017,0
26015,"Barry, Michigan",2018,0
26015,"Barry, Michigan",2019,0
26015,"Barry, Michigan",2020,0
26015,"Barry, Michigan",2021,0
26015,"Barry, Michigan",2022,0
26015,"Barry, Michigan",2023,0
26015,"Barry, Michigan",2024,0
26017,"Bay, Michigan",2022,0
26017,"Bay, Michigan",2023,0
26019,"Benzie, Michigan",2010,0
26019,"Benzie, Michigan",2011,0
26019,"Benzie, Michigan",2012,0
26019,"Benzie, Michigan",2013,0
26019,"Benzie, Michigan",2014,0
26019,"Benzie, Michigan",2015,0
26019,"Benzie, Michigan",2016,0
26019,"Benzie, Michigan",2017,0
26019,"Benzie, Michigan",2018,0
26019,"Benzie, Michigan",2019,0
26019,"Benzie, Michigan",2020,0
26019,"Benzie, Michigan",2021,0
26019,"Benzie, Michigan",2022,0
26019,"Benzie, Michigan",2023,0
26019,"Benzie, Michigan",2024,0
26021,"Berrien, Michigan",2018,0
26021,"Berrien, Michigan",2019,0
26021,"Berrien, Michigan",2020,0
26021,"Berrien, Michigan",2021,0
26021,"Berrien, Michigan",2022,0
26021,"Berrien, Michigan",2023,0
26021,"Berrien, Michigan",2024,0
26023,"Branch, Michigan",2010,0
26023,"Branch, Michigan",2011,0
26023,"Branch, Michigan",2012,0
26023,"Branch, Michigan",2013,0
26023,"Branch, Michigan",2014,0
26023,"Branch, Michigan",2015,0
26023,"Branch, Michigan",2016,0
26023,"Branch, Michigan",2017,0
26023,"Branch, Michigan",2018,0
26023,"Branch, Michigan",2019,0
26023,"Branch, Michigan",2020,0
26023,"Branch, Michigan",2021,0
26023,"Branch, Michigan",2022,0
26023,"Branch, Michigan",2023,0
26023,"Branch, Michigan",2024,0
26025,"Calhoun, Michigan",2010,0
26025,"Calhoun, Michigan",2011,0
26025,"Calhoun, Michigan",2012,0
26025,"Calhoun, Michigan",2013,0
26025,"Calhoun, Michigan",2014,0
26025,"Calhoun, Michigan",2015,0
26025,"Calhoun, Michigan",2016,0
26025,"Calhoun, Michigan",2017,0
26025,"Calhoun, Michigan",2018,0
26025,"Calhoun, Michigan",2019,0
26025,"Calhoun, Michigan",2020,0
26025,"Calhoun, Michigan",2021,0
26025,"Calhoun, Michigan",2022,0
26025,"Calhoun, Michigan",2023,0
